iter	RMSE
121	0.1805088283
122	0.179485434
123	0.17850796
124	0.1776694088
125	0.1769017051
126	0.1757432767
127	0.1748850497
128	0.1740914457
129	0.1731373908
130	0.1722734248
131	0.1716831002
132	0.1709748646
133	0.1696224067
134	0.1689025969
135	0.1682357064
136	0.1676715017
137	0.1664699602
138	0.1658766007
139	0.1652663887
140	0.1645553808
141	0.1640476424
142	0.1635659511
143	0.162818851
144	0.1620811061
145	0.1614353244
146	0.1607575616
147	0.1601344199
148	0.1597293319
149	0.1591814016
150	0.1584031276
151	0.1579479118
152	0.1570942487
153	0.1564805343
154	0.1558268915
155	0.1552798239
156	0.1549291824
157	0.1543298323
158	0.1536676824
159	0.153255175
160	0.1527582004
161	0.152151845
162	0.1515619383
163	0.1512615415
164	0.1508888719
165	0.1508359361
166	0.1503360433
167	0.1500944401
168	0.1498147842
169	0.1494665846
170	0.1490078538
171	0.1486979398
172	0.1482481432
173	0.1477293948
174	0.1474999112
175	0.1472413948
176	0.1467862437
177	0.1464192202
178	0.1462921444
179	0.1457824962
180	0.1454196737
181	0.1451276945
182	0.1448113536
183	0.1443255113
184	0.1439685953
185	0.1437229353
186	0.1435152045
187	0.1432391748
188	0.1431353797
189	0.1427708271
190	0.1425347477
191	0.1421769124
192	0.1418176665
193	0.1414965431
194	0.1409074415
195	0.1408395453
196	0.1407580152
197	0.1405440814
198	0.14046849
199	0.1400903963
200	0.1400196799
201	0.1399253721
202	0.1397008868
203	0.1394599825
204	0.1390671566
205	0.1387644758
206	0.138698609
207	0.1382044505
208	0.137893543
209	0.1374754909
210	0.1372107482
211	0.1370631406
212	0.1368977902
213	0.1367163307
214	0.1363272488
215	0.1360674503
216	0.1359053656
217	0.1354753333
218	0.1351799643
219	0.1351286328
220	0.1348311973
221	0.1346604921
222	0.1345337452
223	0.1344115567
224	0.134045078
225	0.1339476357
226	0.1336739634
227	0.1334643659
228	0.1333281767
229	0.1331121546
230	0.1327298463
231	0.1325451243
232	0.1322694318
233	0.1322212705
234	0.1319262544
235	0.1317248525
236	0.1313608782
237	0.1312458824
238	0.1311134506
239	0.1307869048
240	0.1305844989
241	0.1303001753
242	0.1299951819
243	0.1296984551
244	0.1294977425
245	0.1291312757
246	0.1288587374
247	0.1286941909
248	0.1284875283
249	0.1281956277
250	0.1280508972
251	0.1277972638
252	0.127682821
253	0.1273119436
254	0.1271811685
255	0.1268916332
256	0.1268228063
257	0.1265774797
258	0.1263234361
259	0.1262750245
260	0.1259654222
261	0.1257807192
262	0.1255864636
263	0.1253919191
264	0.1253454499
265	0.1252726648
266	0.1250206222
267	0.124874932
268	0.1246613437
269	0.1243702382
270	0.1242744733
271	0.1240566063
272	0.1239940827
273	0.1239104536
274	0.1238367163
275	0.1237682193
276	0.1236142758
277	0.1234513351
278	0.123130649
279	0.1230880007
280	0.1228432403
281	0.1226442205
282	0.1225086868
283	0.1224717876
284	0.1224374786
285	0.1223619551
286	0.1223210746
287	0.1223053323
288	0.1222720898
289	0.1220933301
290	0.1218990599
291	0.1217503858
292	0.1215931722
293	0.1215204186
294	0.1212585646
295	0.1210118712
296	0.1208629243
297	0.1207048927
298	0.1206383286
299	0.1205533157
300	0.1204518128
301	0.1202840562
302	0.1201420633
303	0.1200321717
304	0.1199545721
305	0.1198931563
306	0.1197757477
307	0.1197342205
308	0.1196899821
309	0.1195023348
310	0.1194206947
311	0.1192986565
312	0.1191334373
313	0.1189164059
314	0.118845585
315	0.1187141036
316	0.1185812955
317	0.1185088331
318	0.1184612759
319	0.1183400334
320	0.1181674817
321	0.1179018154
322	0.1177532387
323	0.1177365821
324	0.1176376713
325	0.1175450319
326	0.1174101885
327	0.1173772423
328	0.1172404875
329	0.1170527277
330	0.1170208226
331	0.1169900028
332	0.1169300726
333	0.1168734596
334	0.1167627288
335	0.1167343503
336	0.1165978139
337	0.1163365608
338	0.1161752109
339	0.116036341
340	0.1159609332
341	0.1159324582
342	0.1157592657
343	0.1157115924
344	0.1155949577
345	0.1155424632
346	0.1152462345
347	0.1150961396
348	0.1148158283
349	0.1147540879
350	0.1146725203
351	0.1146079
352	0.1144822957
353	0.1143277159
354	0.1142589343
355	0.1141473283
356	0.113923443
357	0.1137536631
358	0.1137259844
359	0.1134920451
360	0.1134528136
361	0.11324135
362	0.1131194533
363	0.113079325
364	0.1130623075
365	0.1130157703
366	0.1128850573
367	0.1127035515
368	0.1126782903
369	0.1125304007
370	0.1124777935
371	0.1124317521
372	0.1123158314
373	0.1121890494
374	0.1120650762
375	0.1119560284
376	0.1116663389
377	0.1115074735
378	0.111411096
379	0.111328529
380	0.1112087566
381	0.1109870121
382	0.1109448217
383	0.1108942264
384	0.1108571316
385	0.110758209
386	0.1106735072
387	0.1104142838
388	0.1103396013
389	0.1101223516
390	0.1100979745
391	0.1100726191
392	0.1099714029
393	0.1099564567
394	0.1097455208
395	0.1096429661
396	0.109568674
397	0.1094954552
398	0.1092542997
399	0.1092317524
400	0.108944645
401	0.1088946338
402	0.1087258711
403	0.108707608
404	0.1086857631
405	0.1086468624
406	0.1085415079
407	0.1084807122
408	0.1084206895
409	0.1082254919
410	0.1080346753
411	0.1078113758
412	0.1076685834
413	0.1076299146
414	0.1074997114
415	0.1074772076
416	0.1074578437
417	0.1073704638
418	0.1072844717
419	0.1071742017
420	0.1070721199
421	0.1070355728
422	0.1070203748
423	0.1070075181
424	0.106988007
425	0.1069691649
426	0.106896867
427	0.1068813097
428	0.1068708307
429	0.1067638078
430	0.1067537537
431	0.1067221619
432	0.106588084
433	0.1065703636
434	0.1065614896
435	0.1064795122
436	0.1064504321
437	0.1063758246
438	0.1063584179
439	0.1062349714
440	0.1060605557
441	0.1058948163
442	0.1058326084
443	0.1057069972
444	0.1056810577
445	0.1056658804
446	0.1056237519
447	0.1056166769
448	0.1055825518
449	0.1054691812
450	0.1054588753
451	0.105421136
452	0.1053514205
453	0.105091034
454	0.1050396997
455	0.1049414425
456	0.1049272658
457	0.104914836
458	0.1047784055
459	0.1047300879
460	0.1045589776
461	0.1044808786
462	0.1044149005
463	0.1043718632
464	0.1043304998
465	0.104181358
466	0.1040564323
467	0.103974144
468	0.1039085034
469	0.1037955011
470	0.1037618848
471	0.1037467926
472	0.1037329027
473	0.1036342863
474	0.1035269834
475	0.1035029079
476	0.103459546
477	0.1032070942
478	0.1031259591
479	0.1029665062
480	0.1029251657
481	0.1027727535
482	0.1026370932
483	0.102520476
484	0.1022720037
485	0.1021805392
486	0.1021749781
487	0.1021138651
488	0.102037053
489	0.101995788
490	0.1018657424
491	0.1016834278
492	0.1015878414
493	0.1014559299
494	0.1014071608
495	0.1013247592
496	0.1011959275
497	0.1010161528
498	0.1009551725
499	0.1009387024
